imdb_title_id,imdb_name_id,category
tt0021335,nm0154183,actress
tt0021345,nm0868799,actress
tt0021365,nm0616659,actress
tt0021371,nm0842239,actress
tt0021374,nm0000795,actress
tt0021376,nm0000802,actress
tt0021377,nm0478996,actress
tt0021381,nm0000951,actress
tt0021382,nm0404885,actress
tt0021394,nm0589105,actress
tt0021400,nm0000909,actress
tt0021401,nm0001577,actress
tt0021406,nm0944941,actress
tt0021408,nm0115043,actress
tt0021409,nm0407855,actress
tt0021413,nm0183918,actress
tt0021420,nm0290215,actress
tt0021435,nm0588894,actress
tt0021439,nm0217303,actress
tt0021463,nm0242562,actress
tt0021464,nm0233390,actress
tt0021472,nm0000909,actress
tt0021483,nm0338191,actress
tt0021484,nm0624052,actress
tt0021486,nm0163247,actress
tt0021492,nm0001966,actress
tt0021493,nm0001485,actress
tt0021505,nm0497759,actress
tt0021508,nm0524402,actress
tt0021511,nm0744917,actress
tt0021525,nm0398197,actress
tt0021531,nm0686032,actress
tt0021533,nm0602959,actress
tt0021534,nm0404885,actress
tt0021549,nm0402437,actress
tt0021550,nm0507849,actress
tt0021551,nm0924442,actress
tt0021568,nm0001677,actress
tt0021571,nm0538791,actress
tt0021577,nm0479475,actress
tt0021580,nm0394244,actress
tt0021594,nm0839822,actress
tt0021595,nm0172875,actress
tt0021599,nm0942610,actress
tt0021606,nm0632895,actress
tt0021607,nm0568282,actress
tt0021615,nm0399955,actress
tt0021622,nm0371040,actress
tt0021632,nm0615141,actress
tt0021633,nm0203836,actress
tt0021635,nm0326809,actress
tt0021636,nm0000012,actress
tt0021647,nm0550620,actress
tt0021649,nm0654102,actress
tt0021653,nm0035964,actress
tt0021654,nm0772162,actress
tt0021657,nm0000951,actress
tt0021659,nm0780941,actress
tt0021668,nm0720885,actress
tt0021673,nm0290271,actress
tt0021681,nm0944290,actress
tt0021684,nm0167113,actress
tt0021695,nm0642063,actress
tt0021697,nm0925175,actress
tt0021707,nm0520558,actress
tt0021725,nm0064611,actress
tt0021730,nm0723658,actress
tt0021732,nm0285376,actress
tt0021733,nm0161451,actress
tt0021735,nm0028560,actress
tt0021739,nm0546516,actress
tt0021743,nm0448661,actress
tt0021746,nm0642042,actress
tt0021749,nm5681967,actress
tt0021750,nm0317224,actress
tt0021754,nm0347605,actress
tt0021756,nm0000909,actress
tt0021759,nm0001577,actress
tt0021761,nm0001485,actress
tt0021764,nm0865298,actress
tt0021768,nm0646829,actress
tt0021770,nm0191870,actress
tt0021772,nm0892473,actress
tt0021775,nm0580916,actress
tt0021778,nm0001076,actress
tt0021780,nm0335749,actress
tt0021785,nm0938923,actress
tt0021786,nm0151377,actress
tt0021793,nm0310980,actress
tt0021798,nm0362267,actress
tt0021799,nm0942039,actress
tt0021807,nm0531776,actress
tt0021814,nm0151377,actress
tt0021815,nm0869830,actress
tt0021818,nm0624552,actress
tt0021820,nm0087404,actress
tt0021825,nm0708081,actress
tt0021826,nm0517480,actress
tt0021828,nm0869830,actress
tt0021829,nm0356073,actress
tt0021836,nm0351734,actress
tt0021840,nm0731095,actress
tt0021845,nm0182537,actress
tt0021847,nm0290215,actress
tt0021859,nm0110813,actress
tt0021861,nm0198847,actress
tt0021864,nm0109469,actress
tt0021865,nm0942039,actress
tt0021873,nm0550620,actress
tt0021874,nm0723658,actress
tt0021879,nm0186856,actress
tt0021884,nm0164883,actress
tt0021885,nm0790454,actress
tt0021889,nm0198847,actress
tt0021890,nm0047720,actress
tt0021895,nm0347827,actress
tt0021900,nm0153772,actress
tt0021906,nm0696679,actress
tt0021910,nm0850896,actress
tt0021917,nm0000951,actress
tt0021919,nm0242562,actress
tt0021927,nm0002050,actress
tt0021928,nm0521937,actress
tt0021931,nm0686032,actress
tt0021932,nm0191870,actress
tt0021933,nm0263004,actress
tt0021952,nm0588894,actress
tt0021963,nm0001055,actress
tt0021966,nm0478996,actress
tt0021969,nm0001055,actress
tt0021973,nm0183918,actress
tt0021978,nm0289406,actress
tt0021985,nm0272140,actress
tt0021986,nm0949835,actress
tt0021988,nm0087404,actress
tt0021992,nm0602096,actress
tt0022000,nm0448661,actress
tt0022001,nm0708081,actress
tt0022002,nm0001318,actress
tt0022017,nm0920918,actress
tt0022021,nm0533108,actress
tt0022026,nm0515272,actress
tt0022029,nm0172875,actress
tt0022034,nm0367613,actress
tt0022042,nm0317224,actress
tt0022043,nm0854382,actress
tt0022046,nm0515272,actress
tt0022048,nm0202136,actress
tt0022054,nm0151377,actress
tt0022056,nm0497186,actress
tt0022059,nm0708081,actress
tt0022074,nm0394244,actress
tt0022080,nm0076432,actress
tt0022085,nm0356073,actress
tt0022086,nm0589105,actress
tt0022100,nm0484737,actress
tt0022103,nm0550620,actress
tt0022105,nm0409312,actress
tt0022111,nm0580916,actress
tt0022117,nm0700723,actress
tt0022119,nm0317224,actress
tt0022120,nm0510018,actress
tt0022121,nm0223372,actress
tt0022125,nm0745600,actress
tt0022134,nm0167407,actress
tt0022135,nm0394407,actress
tt0022139,nm0132682,actress
tt0022149,nm0850896,actress
tt0022150,nm0030246,actress
tt0022151,nm0460477,actress
tt0022153,nm0580240,actress
tt0022172,nm0924442,actress
tt0022173,nm0850896,actress
tt0022177,nm0602096,actress
tt0022178,nm0000845,actress
tt0022180,nm0001677,actress
tt0022183,nm0471317,actress
tt0022185,nm0826479,actress
tt0022191,nm0001485,actress
tt0022197,nm0605904,actress
tt0022198,nm0404885,actress
tt0022204,nm0501984,actress
tt0022208,nm0000951,actress
tt0022214,nm0299346,actress
tt0022215,nm0955567,actress
tt0022223,nm0885520,actress
tt0022235,nm0513327,actress
tt0022236,nm0000802,actress
tt0022243,nm0878546,actress
tt0022246,nm0917298,actress
tt0022251,nm0549293,actress
tt0022254,nm0339307,actress
tt0022259,nm0641952,actress
tt0022261,nm0549920,actress
tt0022264,nm0404885,actress
tt0022265,nm0712735,actress
tt0022268,nm0949835,actress
tt0022273,nm0605904,actress
tt0022274,nm0130969,actress
tt0022276,nm0001076,actress
tt0022279,nm0580916,actress
tt0022285,nm0923010,actress
tt0022286,nm0000951,actress
tt0022290,nm0251755,actress
tt0022293,nm0281795,actress
tt0022296,nm0394407,actress
tt0022297,nm0000951,actress
tt0022303,nm0656105,actress
tt0022308,nm0850896,actress
tt0022317,nm0949835,actress
tt0022321,nm0550620,actress
tt0022326,nm0000802,actress
tt0022331,nm0949835,actress
tt0022335,nm0533108,actress
tt0022339,nm0869830,actress
tt0022353,nm0548056,actress
tt0022357,nm0708081,actress
tt0022360,nm0933773,actress
tt0022373,nm0713475,actress
tt0022381,nm0460477,actress
tt0022382,nm0656105,actress
tt0022386,nm0371040,actress
tt0022391,nm0517065,actress
tt0022395,nm0370848,actress
tt0022397,nm0338191,actress
tt0022403,nm0460477,actress
tt0022404,nm0000802,actress
tt0022409,nm0517065,actress
tt0022412,nm0263004,actress
tt0022418,nm0697066,actress
tt0022425,nm0263004,actress
tt0022428,nm0090187,actress
tt0022430,nm0087434,actress
tt0022432,nm0093988,actress
tt0022433,nm0139744,actress
tt0022435,nm0723658,actress
tt0022436,nm0094135,actress
tt0022437,nm0289253,actress
tt0022440,nm0049902,actress
tt0022444,nm0726166,actress
tt0022453,nm0001256,actress
tt0022454,nm0550620,actress
tt0022458,nm0156617,actress
tt0022463,nm0288002,actress
tt0022469,nm0087434,actress
tt0022478,nm0708081,actress
tt0022481,nm0173993,actress
tt0022484,nm0670306,actress
tt0022485,nm0847301,actress
tt0022489,nm0804375,actress
tt0022495,nm0095693,actress
tt0022500,nm0632895,actress
tt0022501,nm0642042,actress
tt0022517,nm0656105,actress
tt0022523,nm0852347,actress
tt0022535,nm0223372,actress
tt0022537,nm0403128,actress
tt0022550,nm0515967,actress
tt0022551,nm0000012,actress
tt0022572,nm0686032,actress
tt0022582,nm0484748,actress
tt0022599,nm0289840,actress
tt0022613,nm0401449,actress
tt0022614,nm0431889,actress
tt0022615,nm0001784,actress
tt0022619,nm0233467,actress
tt0022626,nm0191870,actress
tt0022628,nm0001485,actress
tt0022635,nm0605904,actress
tt0022639,nm0605904,actress
tt0022641,nm0001256,actress
tt0022644,nm0191870,actress
tt0022651,nm0686032,actress
tt0022660,nm0677125,actress
tt0022663,nm0542661,actress
tt0022675,nm0020555,actress
tt0022676,nm0398197,actress
tt0022681,nm0534996,actress
tt0022682,nm0865298,actress
tt0022685,nm0000992,actress
tt0022689,nm0003123,actress
tt0022694,nm0726166,actress
tt0022696,nm0047720,actress
tt0022698,nm0000017,actress
tt0022699,nm0367613,actress
tt0022700,nm0235521,actress
tt0022718,nm0503495,actress
tt0022725,nm0141782,actress
tt0022731,nm0857124,actress
tt0022733,nm0721061,actress
tt0022735,nm0429923,actress
tt0022737,nm0852347,actress
tt0022748,nm0001677,actress
tt0022751,nm0000951,actress
tt0022753,nm0912115,actress
tt0022755,nm0633260,actress
tt0022775,nm0248890,actress
tt0022778,nm0646829,actress
tt0022784,nm0502571,actress
tt0022788,nm0700723,actress
tt0022789,nm0245304,actress
tt0022792,nm0245304,actress
tt0022796,nm0058132,actress
tt0022799,nm0394244,actress
tt0022802,nm0651754,actress
tt0022814,nm0000845,actress
tt0022824,nm0933773,actress
tt0022827,nm0942039,actress
tt0022834,nm0394407,actress
tt0022835,nm0387556,actress
tt0022854,nm0001485,actress
tt0022864,nm0933773,actress
tt0022867,nm0001443,actress
tt0022869,nm0773525,actress
tt0022873,nm0167113,actress
tt0022876,nm0233467,actress
tt0022877,nm0218225,actress
tt0022879,nm0680102,actress
tt0022882,nm0263004,actress
tt0022888,nm0233390,actress
tt0022890,nm0093988,actress
tt0022897,nm0605904,actress
tt0022905,nm0677125,actress
tt0022913,nm0045754,actress
tt0022918,nm0550620,actress
tt0022934,nm0132617,actress
tt0022938,nm0497186,actress
tt0022941,nm0146235,actress
tt0022958,nm0001076,actress
tt0022961,nm0163257,actress
tt0022971,nm0892473,actress
tt0022979,nm0949835,actress
tt0022981,nm0856077,actress
tt0022987,nm0429923,actress
tt0022990,nm0399955,actress
tt0022991,nm0000012,actress
tt0023002,nm0853439,actress
tt0023007,nm0107574,actress
tt0023013,nm0646829,actress
tt0023028,nm0007216,actress
tt0023034,nm0580916,actress
tt0023038,nm0336956,actress
tt0023042,nm0290271,actress
tt0023055,nm0580916,actress
tt0023066,nm0260728,actress
tt0023071,nm0326536,actress
tt0023074,nm0899091,actress
tt0023088,nm0356073,actress
tt0023092,nm0720885,actress
tt0023101,nm0115597,actress
tt0023104,nm0938753,actress
tt0023108,nm0260728,actress
tt0023109,nm0317224,actress
tt0023110,nm0000909,actress
tt0023119,nm0095693,actress
tt0023125,nm0899091,actress
tt0023132,nm0001076,actress
tt0023139,nm0268225,actress
tt0023145,nm0263481,actress
tt0023151,nm0429923,actress
tt0023153,nm0021667,actress
tt0023157,nm0214168,actress
tt0023158,nm0531776,actress
tt0023162,nm0580240,actress
tt0023169,nm0796662,actress
tt0023175,nm0686032,actress
tt0023180,nm0580916,actress
tt0023181,nm0376000,actress
tt0023187,nm0723658,actress
tt0023190,nm1068793,actress
tt0023194,nm0605904,actress
tt0023196,nm0001256,actress
tt0023198,nm0174051,actress
tt0023202,nm0122783,actress
tt0023208,nm0933333,actress
tt0023209,nm0000802,actress
tt0023213,nm0397284,actress
tt0023221,nm0217303,actress
tt0023225,nm0730739,actress
tt0023228,nm0796662,actress
tt0023230,nm0356073,actress
tt0023236,nm0560442,actress
tt0023238,nm0942039,actress
tt0023240,nm0533956,actress
tt0023241,nm0167113,actress
tt0023243,nm0016183,actress
tt0023245,nm0423685,actress
tt0023247,nm0560442,actress
tt0023249,nm0289253,actress
tt0023261,nm2169219,actress
tt0023262,nm0187711,actress
tt0023266,nm0922213,actress
tt0023268,nm0656105,actress
tt0023271,nm0720885,actress
tt0023277,nm0533108,actress
tt0023278,nm0167113,actress
tt0023284,nm0935108,actress
tt0023285,nm0340514,actress
tt0023293,nm0093988,actress
tt0023302,nm0533956,actress
tt0023303,nm0198847,actress
tt0023305,nm0533956,actress
tt0023316,nm0248291,actress
tt0023322,nm0700723,actress
tt0023326,nm0677125,actress
tt0023327,nm0164883,actress
tt0023333,nm0087434,actress
tt0023334,nm0001055,actress
tt0023335,nm0292810,actress
tt0023342,nm0949835,actress
tt0023345,nm0041457,actress
tt0023349,nm0203836,actress
tt0023352,nm0362267,actress
tt0023358,nm0656105,actress
tt0023362,nm0001766,actress
tt0023369,nm0001076,actress
tt0023374,nm0000856,actress
tt0023382,nm0000802,actress
tt0023384,nm0448224,actress
tt0023385,nm0404885,actress
tt0023394,nm0233467,actress
tt0023395,nm0023894,actress
tt0023396,nm0356073,actress
tt0023406,nm0429923,actress
tt0023407,nm0431889,actress
tt0023410,nm0707803,actress
tt0023424,nm0399955,actress
tt0023427,nm0605904,actress
tt0023447,nm0028145,actress
tt0023450,nm0849011,actress
tt0023455,nm0019922,actress
tt0023456,nm0347827,actress
tt0023460,nm0430113,actress
tt0023464,nm0686032,actress
tt0023469,nm0079662,actress
tt0023470,nm0484748,actress
tt0023472,nm0533956,actress
tt0023478,nm0582211,actress
tt0023479,nm0804375,actress
tt0023480,nm0430113,actress
tt0023486,nm0853623,actress
tt0023488,nm0790454,actress
tt0023491,nm0000012,actress
tt0023495,nm0371040,actress
tt0023498,nm0394407,actress
tt0023507,nm0260728,actress
tt0023520,nm0479164,actress
tt0023523,nm0733480,actress
tt0023524,nm0922851,actress
tt0023525,nm0245304,actress
tt0023527,nm0174051,actress
tt0023528,nm0686032,actress
tt0023529,nm0001784,actress
tt0023537,nm0460477,actress
tt0023545,nm0032188,actress
tt0023549,nm0511987,actress
tt0023551,nm0001577,actress
tt0023556,nm0949835,actress
tt0023560,nm0643004,actress
tt0023567,nm0336956,actress
tt0023580,nm0329262,actress
tt0023581,nm0580916,actress
tt0023582,nm0001485,actress
tt0023583,nm0001677,actress
tt0023584,nm0198847,actress
tt0023589,nm0696679,actress
tt0023590,nm0245304,actress
tt0023594,nm0071883,actress
tt0023604,nm0662118,actress
tt0023622,nm0290215,actress
tt0023625,nm0899091,actress
tt0023629,nm0651754,actress
tt0023631,nm0206333,actress
tt0023634,nm0948989,actress
tt0023635,nm0878546,actress
tt0023642,nm0000951,actress
tt0023645,nm0289772,actress
tt0023646,nm0336956,actress
tt0023649,nm0773525,actress
tt0023652,nm0448661,actress
tt0023655,nm0346944,actress
tt0023657,nm0637229,actress
tt0023659,nm0336956,actress
tt0023673,nm0191870,actress
tt0023677,nm0533956,actress
tt0023681,nm0263004,actress
tt0023684,nm0686032,actress
tt0023685,nm0242562,actress
tt0023686,nm0000909,actress
tt0023694,nm0068705,actress
tt0023701,nm0633260,actress
tt0023706,nm0196820,actress
tt0023716,nm0001677,actress
tt0023719,nm0580240,actress
tt0023720,nm0431889,actress
tt0023729,nm0068965,actress
tt0023731,nm0000012,actress
tt0023737,nm0019922,actress
tt0023740,nm0310980,actress
tt0023742,nm0000909,actress
tt0023744,nm0686032,actress
tt0023749,nm0865298,actress
tt0023758,nm0707771,actress
tt0023759,nm0002050,actress
tt0023761,nm0167113,actress
tt0023769,nm0523316,actress
tt0023775,nm0001766,actress
tt0023778,nm0167113,actress
tt0023785,nm0580916,actress
tt0023786,nm0447125,actress
tt0023790,nm0933333,actress
tt0023793,nm0397284,actress
tt0023794,nm0115008,actress
tt0023808,nm0602096,actress
tt0023814,nm0605312,actress
tt0023816,nm0532997,actress
tt0023817,nm0000951,actress
tt0023818,nm0214168,actress
tt0023825,nm0001318,actress
tt0023838,nm0942039,actress
tt0023842,nm0001479,actress
tt0023846,nm0024669,actress
tt0023847,nm0781553,actress
tt0023848,nm0103567,actress
tt0023856,nm0268225,actress
tt0023860,nm0720885,actress
tt0023871,nm0326956,actress
tt0023872,nm0512267,actress
tt0023876,nm0683114,actress
tt0023878,nm0251755,actress
tt0023880,nm0633260,actress
tt0023881,nm0029456,actress
tt0023887,nm0707771,actress
tt0023891,nm0151377,actress
tt0023893,nm0828754,actress
tt0023896,nm0580916,actress
tt0023899,nm0245304,actress
tt0023900,nm0137638,actress
tt0023902,nm0346165,actress
tt0023909,nm0460477,actress
tt0023911,nm0422436,actress
tt0023926,nm0733480,actress
tt0023932,nm0580916,actress
tt0023935,nm0024669,actress
tt0023937,nm0407329,actress
tt0023938,nm0933773,actress
tt0023939,nm0538423,actress
tt0023940,nm0394244,actress
tt0023943,nm0865298,actress
tt0023945,nm0651754,actress
tt0023949,nm0058132,actress
tt0023955,nm0021136,actress
tt0023957,nm0336956,actress
tt0023960,nm0093988,actress
tt0023973,nm0001479,actress
tt0023982,nm0230068,actress
tt0023984,nm0317224,actress
tt0023985,nm0913444,actress
tt0023986,nm0924442,actress
tt0023990,nm0519078,actress
tt0023992,nm0232766,actress
tt0023993,nm0000012,actress
tt0023996,nm0260728,actress
tt0024005,nm0456664,actress
tt0024008,nm0933773,actress
tt0024025,nm0001677,actress
tt0024028,nm0444528,actress
tt0024034,nm0444528,actress
tt0024037,nm0015166,actress
tt0024040,nm0512267,actress
tt0024044,nm0605904,actress
tt0024048,nm0268225,actress
tt0024049,nm0548152,actress
tt0024055,nm0405324,actress
tt0024062,nm0047720,actress
tt0024067,nm0195888,actress
tt0024073,nm0323384,actress
tt0024075,nm0864931,actress
tt0024078,nm0268225,actress
tt0024083,nm0263004,actress
tt0024087,nm0929781,actress
tt0024090,nm0232766,actress
tt0024092,nm0268225,actress
tt0024097,nm0214168,actress
tt0024100,nm0263004,actress
tt0024104,nm0326809,actress
tt0024120,nm0594667,actress
tt0024122,nm0001273,actress
tt0024124,nm0460477,actress
tt0024127,nm0237750,actress
tt0024130,nm0121282,actress
tt0024139,nm0001966,actress
tt0024144,nm0290215,actress
tt0024151,nm0001055,actress
tt0024157,nm0643084,actress
tt0024160,nm0864931,actress
tt0024161,nm0140914,actress
tt0024166,nm0922213,actress
tt0024170,nm0864969,actress
tt0024176,nm0671944,actress
tt0024183,nm0431591,actress
tt0024184,nm0001784,actress
tt0024188,nm0121753,actress
tt0024193,nm0000802,actress
tt0024199,nm0656105,actress
tt0024210,nm0000802,actress
tt0024211,nm0268225,actress
tt0024214,nm0407329,actress
tt0024216,nm0942039,actress
tt0024219,nm0922851,actress
tt0024221,nm0255012,actress
tt0024222,nm0001784,actress
tt0024236,nm0944290,actress
tt0024238,nm0121282,actress
tt0024239,nm0512267,actress
tt0024240,nm0268225,actress
tt0024252,nm0880569,actress
tt0024257,nm0533956,actress
tt0024258,nm0154183,actress
tt0024262,nm0899091,actress
tt0024264,nm0646829,actress
tt0024266,nm0482789,actress
tt0024269,nm0019922,actress
